CL_NM,PARTN_CO,TOUR_PD,ALL_KWRD_CN,ALL_KWRD_CO,ALL_CNTNTS_CN,ALL_CNTNTS_CO,PLAN_YM,TOUR_BEGIN_YM,조사기간
아이,4,8,"아이,휴식과 치유 여행,아이,휴식,힐링",5,,0,202307,202307,202309
부모,4,5,"부모,식도락 여행,가족여행,효도관광,먹방투어",5,,0,202307,202307,202309
커플,2,3,"커플,휴식과 치유 여행,제주",3,,0,202307,202309,202309
커플,2,4,"커플,식도락 여행,휴식",3,"산지해장국,용두암엄마해장국,우진해장국",3,202307,202308,202309
친구,2,4,"친구,휴식과 치유 여행,욜로",3,"더본 호텔,제주김만복(만복이네김밥집)",2,202307,202307,202309
아이,5,5,"아이,휴식과 치유 여행,#여행#아이들#휴식",3,"곽지해수욕장,금능해수욕장,라마다프라자 제주호텔,점보빌리지,제주국제공항,제주아트서커스,제주항공우주박물관,한림해안도로,헬로키티아일랜드",9,202307,202307,202309
커플,2,4,"커플,레저와 체험,쇼핑",3,"뽈살집,삼무국수,섭지코지,성산일출봉(UNESCO 세계자연유산),쇠소깍,애월해안도로,여미지식물원,오설록티뮤지엄,이호테우말등대,제주국제공항,천지연폭포,협재해수욕장",12,202307,202307,202309
부모,3,3,"부모,휴식과 치유 여행,부모,휴식,힐링",5,,0,202307,202307,202309
부모,6,4,"부모,휴식과 치유 여행,제주도",3,,0,202307,202309,202309
부모,3,4,"부모,휴식과 치유 여행,자유",3,"9.81 파크,김녕해안도로,만장굴,메종드씨엘하버39호텔,보물섬,사려니숲길,섭지코지,성산일출봉(UNESCO 세계자연유산),쇠소깍,애월한담해안산책로,애월해안도로,오설록티뮤지엄,우진해장국,정방폭포,제주국제공항,제주김녕미로공원,제주레포츠랜드,제주제트,주상절리대(중문대포해안),천제연폭포,천지연폭포,해월정,휘슬락호텔",23,202307,202307,202309
부모,3,4,"휴식과 치유 여행,부모,관광",3,,0,202307,202307,202309
부모,10,4,"부모,레저와 체험,힐링",3,"광어다,김경숙해바라기농장,남원큰엉해변,남원항 (남원포구),노리매공원,논짓물,당케올레국수,더본 호텔,보롬왓,사계 용머리해안 (해산물),삼양방파제,삼양해수욕장,삼양해안도로,새물국수,설쿰바당,성미가든,신창~차귀해안도로,신창풍차해안도로,애월 한담 카약,애월한담해안산책로,애월해안도로,약천사,점보빌리지,제주돌문화공원,제주문예회관,제주아리온승마장,제주절물자연휴양림,차귀도달래배낚시체험,켄싱턴리조트 서귀포,코코몽 에코파크,표선해수욕장,협재해물라면오빠네,혼인지,황우지해안",34,202307,202307,202309
아이,4,3,"아이,제주의 문화유산,자연",3,,0,202307,202307,202309
아이,4,3,"아이,yu,전시와 행사",3,,0,202307,202307,202309
부모,10,4,"부모,휴식과 치유 여행,힐링",3,"광어다,김경숙해바라기농장,남원큰엉해변,남원항 (남원포구),노리매공원,논짓물,당케올레국수,더본 호텔,보롬왓,사계 용머리해안 (해산물),삼양방파제,삼양해수욕장,삼양해안도로,새물국수,설쿰바당,성미가든,신창~차귀해안도로,신창풍차해안도로,애월 한담 카약,애월한담해안산책로,애월해안도로,약천사,온평리 환해장성,이호테우말등대,점보빌리지,제주국제공항,제주돌문화공원,제주문예회관,제주아리온승마장,제주절물자연휴양림,차귀도달래배낚시체험,켄싱턴리조트 서귀포,코코몽 에코파크,표선해수욕장,협재해물라면오빠네,혼인지,황우지해안",37,202307,202307,202309
커플,2,5,"커플,휴식과 치유 여행,힐링",3,,0,202307,202309,202309
부모,3,5,"Parents,Leisure,Leisure / Experience Program",3,,0,202307,202310,202309
커플,2,4,"레저와 체험,관광,커플",3,,0,202307,202307,202309
아이,4,4,"아이,휴식과 치유 여행,걷기,체험,레져",5,,0,202307,202308,202309
커플,2,4,"커플,휴식과 치유 여행,식도락,제주의문화유산",4,,0,202307,202308,202309
친구,10,3,"친구,식도락 여행,힐링",3,,0,202307,202309,202309
커플,2,4,"휴식과 치유 여행,커플,제주도",3,,0,202307,202307,202309
아이,5,4,"아이,휴식과 치유 여행,힐링",3,동문시장(주),1,202307,202307,202309
커플,2,3,"커플,휴식과 치유 여행,행복",3,"골막식당,노형수퍼마켙,새벽야시장,서귀포매일올레시장,아쿠아플라넷 제주,제주국제공항,제주제트",7,202307,202309,202309
커플,2,5,"커플,휴식과 치유 여행,제주도,4박5일",4,만장굴,1,202307,202309,202309
커플,2,4,"휴식과 치유 여행,럭셔리,재미,커플",4,,0,202307,202308,202309
혼자,1,10,"휴식과 치유 여행,숲,오름,자연,혼자",5,"1100고지습지,거문오름(UNESCO 세계자연유산),광치기해변,군산(군산오름,코메오름),로봇스퀘어[운영중단],비자림,산굼부리,산방산탄산온천,새별오름,서귀포자연휴양림,세화해변,쇠소깍,애월한담해안산책로,애월해안도로,용눈이오름,우도(해양도립공원),월령선인장군락지,월정리해변,이중섭거리,이호테우말등대,제주김녕미로공원,제주라프 짚라인,제주절물자연휴양림,중문관광단지,청수곶자왈,한라산국립공원,한림공원,함덕해수욕장,협재해수욕장,휴애리 자연생활공원",31,202307,202309,202309
커플,2,11,"커플,휴식과 치유 여행,사랑",3,,0,202307,202310,202309
부모,4,4,"레저와 체험,관광,부모",3,,0,202307,202307,202309
아이,4,4,"아이,레저와 체험,자연",3,"9.81 파크,만장굴,새별오름,서귀포잠수함(대국해저관광),세계자동차 & 피아노박물관,쇠소깍,제주국제공항,제주김녕미로공원,제주오성,제주항공우주박물관,주상절리대(중문대포해안),중문관광단지,천제연폭포,헬로키티아일랜드",14,202307,202307,202309
혼자,1,5,"레저와 체험,전동자전거여행,자전거여행,힐링,혼자",5,"도두동 무지개 해안도로,믿거나말거나박물관 제주,비자림,산방산탄산온천,성산일출봉(UNESCO 세계자연유산),소천지,슴게스트하우스 제주공항점,신창풍차해안도로,신화워터파크,오설록티뮤지엄,용머리해안,제주국제공항,제주김녕미로공원,주상절리대(중문대포해안),천지연폭포,환상숲 곶자왈공원",16,202307,202307,202309
아이,4,4,"아이,휴식과 치유 여행,휴가,함덕,힐링",5,,0,202307,202307,202309
친구,10,3,"친구,휴식과 치유 여행,태그",3,"늘봄흑돼지,바다의집,베니키아 아이진호텔,상효원,서귀포치유의숲,서귀포향토오일시장,섭지코지,성산일출봉(UNESCO 세계자연유산),승범이네집,아라파파 a la papa,애월한담해안산책로,에코랜드 테마파크,원앤온리,제주국제공항,카멜리아힐,카페제주동네,토끼와거북이,한성오메기떡",18,202307,202309,202309
친구,10,3,"친구,휴식과 치유 여행,태그",3,,0,202307,202309,202309
아이,3,5,"아이,제주의 문화유산,체험관광,문화유적지,테마공원",5,,0,202307,202307,202309
부모,5,6,"부모,휴식과 치유 여행,부모,휴식",4,"곶자왈,두리둠비,머체왓숲길,보롬왓,서귀다원,서귀포매일올레시장,소노캄제주,숨도(구.석부작박물관),제주국제공항,제주맥주 양조장,켄싱턴리조트 제주 한림점,켄싱턴리조트 제주중문,한라산아래첫마을 제주민속촌점,협재해수욕장",14,202307,202310,202309
커플,2,5,"커플,레저와 체험,신혼,부부",4,,0,202307,202310,202309
아이,4,4,"휴식과 치유 여행,첫,함께,아이",4,"늘봄흑돼지,도두동 무지개 해안도로,동문재래시장,밸류호텔 서귀포(VALUE HOTEL Seogwipo JS),성산항,용연,우도산호해변 홍조단괴 서빈백사,이호테우말등대,파도소리해녀촌,하고수동해변,협재해수욕장",11,202307,202307,202309
아이,4,4,"아이,식도락 여행,가족여행",3,,0,202307,202307,202309
아이,2,4,"가성비여행,무료여행지,배낭여행,아이,휴식과 치유 여행",5,"2093하우스,B일상잡화점,광치기해변,더로맨틱,삼다수숲길 지질트레일,섭지코지,섭지코지 해녀밥상,수목원길 야시장,수목원테마파크,신창풍차해안도로,알라모,울트라마린,제주국제공항,판포분식,판포포구,한라수목원",16,202307,202307,202309
아이,4,4,"휴식과 치유 여행,맛집,가족,아이",4,"아르떼뮤지엄,카멜리아힐,해성도뚜리",3,202307,202307,202309
아이,4,4,"아이,레저와 체험,여름휴가",3,,0,202307,202307,202309
친구,2,7,"친구,제주의 문화유산,서귀포,중문,안덕",5,,0,202307,202307,202309
아이,4,3,"아이,식도락,휴식과치유,전시와행사,제주의 문화유산",5,,0,202307,202307,202309
부모,8,4,"휴식과 치유 여행,부모,아이",3,"濟州膳제주선,강정천유원지,꽃밥,바당길,사려니숲길,산방굴사,선운정사,선흘곶,엉또폭포,카페 글렌코,카페 보롬왓,카페청굴물,켄싱턴리조트 제주 한림점",13,202307,202308,202309
부모,4,3,"휴식과 치유 여행,부모,자유여행",3,"동문시장(주),수목원테마파크,아침미소목장,자매국수 본점",4,202307,202308,202309
아이,3,32,"아이,레저와 체험,휴식과,체험",4,,0,202307,202307,202309
친구,2,4,"식도락 여행,친구,행복",3,,0,202307,202308,202309
혼자,1,3,"혼자,휴식과 치유 여행,천천히,천천히 걷기",4,"비양도,사려니숲길,서귀포치유의숲,숫모르편백나무숲길,제주4.3평화공원,제주국제공항,제주엠리조트",7,202307,202309,202309
혼자,1,4,"혼자,휴식과 치유 여행,한라산및,카페투어",4,,0,202307,202307,202309
친구,7,3,"친구,식도락 여행,관광",3,"김희선몸국,다인리조트,마노르블랑 수국축제,만장굴,비자림,사려니숲길,신창풍차해안도로,애월해안도로,약천사,에코랜드 테마파크,오설록티뮤지엄,올레수산회센터,용머리해안,제주돌문화공원,제주민속촌,제주허브동산,천지연폭포,카멜리아힐,함덕해수욕장,황우지해안",20,202307,202307,202309
아이,4,4,"아이,휴식과 치유 여행,식도락,쇼핑",4,,0,202307,202308,202309
아이,4,2,"아이,휴식과 치유 여행,휴식,자유",4,,0,202307,202307,202309
친구,2,5,"친구,천천히 걷기,가성비여행,무료여행지,배낭여행",5,"2093하우스,B일상잡화점,광치기해변,더로맨틱,맥파이 브루어리,민오름(조천읍),삼다수숲길 지질트레일,생이소리,섭지코지,섭지코지 해녀밥상,수목원길 야시장,수목원테마파크,신창풍차해안도로,알라모,울트라마린,제주국제공항,판포분식,판포포구,한라수목원",19,202307,202307,202309
부모,2,4,"휴식과 치유 여행,부모,#골든데이지,#신라스테이제주,#정글게스트하우스",5,,0,202307,202307,202309
부모,2,4,"부모,휴식과 치유 여행,제주동부여행,구좌읍여행,마을여행",5,,0,202307,202307,202309
부모,2,4,"휴식/힐링/건강,부모,휴식과 치유 여행",3,"데이즈호텔 제주서귀포오션,신라스테이 제주,아라리오뮤지엄동문모텔1,아라리오뮤지엄동문모텔2,용두암,제주국제공항,제주절물자연휴양림,협재해수욕장",8,202307,202307,202309
친구,10,8,"Friends,Leisure / Experience Program,Holiday",3,,0,202307,202308,202309
친구,4,4,"친구,휴식과 치유 여행,식도락",3,,0,202307,202307,202309
커플,2,4,"커플,휴식과 치유 여행,1주년",3,,0,202307,202308,202309
커플,2,4,"커플,휴식과 치유 여행,1주년",3,,0,202307,202308,202309
혼자,10,3,"혼자,천천히 걷기,비공개,제주도",4,,0,202307,202309,202309
친구,2,4,"친구,레저와 체험,축구,우도",4,"9.81 파크,동문재래시장,서귀포해안,애월해안도로,이중섭미술관,제주김만복(만복이네김밥집),제주항공우주박물관,한라수목원",8,202307,202308,202309
부모,2,3,"레저와 체험,부모,여름,휴가",4,,0,202307,202307,202309
친구,2,4,"친구,휴식과 치유 여행,먹방",3,,0,202307,202307,202309
친구,1,2,"휴식과 치유 여행,가족,친구",3,"사려니숲길,성산일출봉(UNESCO 세계자연유산),우도(해양도립공원),카멜리아힐",4,202307,202307,202309
부모,7,3,"부모,휴식과 치유 여행,아이",3,,0,202307,202308,202309
부모,7,3,"부모,휴식과 치유 여행,아이",3,,0,202307,202308,202309
친구,2,4,"친구,천천히 걷기,휴식/힐링/건강",3,"비양도,아라리오뮤지엄동문모텔1,아라리오뮤지엄동문모텔2,애월 한담 카약,애월한담해안산책로,용두암,제주국제공항,제주올레 15-A코스,협재해수욕장",9,202307,202307,202309
아이,3,6,"아이,휴식과 치유 여행,차박,느림",4,"곽지해수욕장,금능해수욕장,사려니숲길,산방산탄산온천,새별오름,애월해안도로,한라산영실코스,함덕해수욕장",8,202307,202307,202309
혼자,1,8,"혼자,레저와 체험,쏘스",3,,0,202307,202307,202309
아이,7,4,"레저와 체험,아이,맛집,바다",4,,0,202307,202307,202309
부모,7,3,"부모,휴식과 치유 여행,아이들",3,"만장굴,박물관은 살아있다,산방산,섭지코지,쇠소깍해변,신비의도로,아쿠아플라넷 제주,약천사,여미지식물원,오설록티뮤지엄,용두암,정방폭포,주상절리대(중문대포해안),중문생선구이,함덕해수욕장,해마지펜션",16,202307,202308,202309
부모,6,5,"부모,식도락 여행,가족여행,효도관광,먹방투어",5,"김희선몸국,녹원전통찻집,용연,우도(해양도립공원),제주국제공항",5,202307,202309,202309
부모,10,3,"부모,아이,휴식과 치유 여행",3,,0,202307,202309,202309
아이,2,9,"아이,레저와 체험,아이",3,,0,202307,202307,202309
부모,5,3,"부모,식도락 여행,부부",3,,0,202307,202309,202309
아이,3,3,"아이,제주의 문화유산,역사",3,"국립제주박물관,더마파크,방주교회,산방산탄산온천,소노벨제주,액티브파크,이중섭미술관,자리돔횟집,제주4.3평화공원,제주국제공항,해녀박물관,헤이 서귀포",12,202307,202309,202309
아이,2,2,"아이,휴식과 치유 여행,아이,여행",4,,0,202307,202307,202309
아이,4,5,"아이,휴식과 치유 여행,가족,바다",4,,0,202307,202307,202309
아이,4,5,"아이,가족,바다,레저와 체험",4,,0,202307,202307,202309
커플,2,5,"휴식과 치유 여행,커플,휴식,리플레시",4,"동문재래시장,부두식당 (모슬포),상효원,서귀포네거리식당,섭지코지,성산일출봉(UNESCO 세계자연유산),성읍민속마을,송악산,신창~차귀해안도로,신창풍차해안도로,애월한담해안산책로,애월해안도로,옛촌전복,오설록티뮤지엄,월정리해변,정방폭포,제주국제공항,제주동백수목원,제주민속촌,제주팔레스호텔,주상절리대(중문대포해안),천제연폭포,천지연폭포,카멜리아힐,탑동산호전복,한림공원,함덕해수욕장,해월정,협재해녀의집,호텔 리젠트마린,휴애리 자연생활공원,흑돼지구이집 하영",32,202307,202308,202309
커플,2,3,"커플,전시와 행사,우리함께",3,"동문재래시장,드르쿰다ATV IN 상효,마노르블랑,비자림,사진놀이터,삼수정,쇠소깍,우도(해양도립공원),윌라라,제주광해 애월,제주국제공항(정뜨르비행장),제주러브랜드,협재해수욕장",13,202307,202308,202309
아이,4,4,"아이,휴식과 치유 여행,자연",3,"곽지해수욕장,사라오름,산지천,자매국수 본점,제주국제공항,한라수목원",6,202307,202307,202309
아이,4,4,"아이,휴식과 치유 여행,가족,체험",4,"1100고지(휴게소),관음사,더마파크,비양도,비체올린,사려니숲길,삼성혈,성산일출봉(UNESCO 세계자연유산),쇠소깍,에코랜드 테마파크,여미지식물원,오설록티뮤지엄,용두암,용연,월정 투명카약,제주김녕미로공원,제주민속촌,조천함덕해안도로,퍼시픽 마리나 요트투어",19,202307,202307,202309
아이,4,1,"아이,2,2,2,2,휴식과 치유 여행",6,,0,202307,202307,202309
부모,1,1,"레저와 체험,부모,ㅁ,1,1",5,,0,202307,202307,202309
